date,players,viewers
6-Oct-2016,25666,0
6-Oct-2016,16088,0
7-Oct-2016,1005075,0
7-Oct-2016,625708,0
7-Oct-2016,55892,0
7-Oct-2016,54887,0
7-Oct-2016,44153,0
7-Oct-2016,43529,0
7-Oct-2016,31022,0
7-Oct-2016,16852,0
8-Oct-2016,1080120,0
8-Oct-2016,646334,0
8-Oct-2016,63835,0
8-Oct-2016,57106,0
8-Oct-2016,52270,0
8-Oct-2016,48517,0
8-Oct-2016,33151,0
8-Oct-2016,18821,0
9-Oct-2016,1124393,0
9-Oct-2016,628981,0
9-Oct-2016,62892,0
9-Oct-2016,59188,0
9-Oct-2016,55950,0
9-Oct-2016,47996,0
9-Oct-2016,31743,0
9-Oct-2016,19493,0
10-Oct-2016,1013684,0
10-Oct-2016,584079,0
10-Oct-2016,54741,0
10-Oct-2016,52839,0
10-Oct-2016,45364,0
10-Oct-2016,40286,0
10-Oct-2016,26863,0
10-Oct-2016,17044,0
11-Oct-2016,869275,0
11-Oct-2016,573494,0
11-Oct-2016,49079,0
11-Oct-2016,45237,0
11-Oct-2016,40608,0
11-Oct-2016,34326,0
11-Oct-2016,24649,0
11-Oct-2016,15102,0
12-Oct-2016,871250,0
12-Oct-2016,590436,0
12-Oct-2016,55343,0
12-Oct-2016,46212,0
12-Oct-2016,40466,0
12-Oct-2016,32450,0
12-Oct-2016,24362,0
12-Oct-2016,16091,0
13-Oct-2016,899020,0
13-Oct-2016,584281,0
13-Oct-2016,53206,0
13-Oct-2016,47010,0
13-Oct-2016,38899,0
13-Oct-2016,34775,0
13-Oct-2016,23619,0
13-Oct-2016,15133,0
14-Oct-2016,979648,0
14-Oct-2016,632559,0
14-Oct-2016,54720,0
14-Oct-2016,53798,0
14-Oct-2016,40377,0
14-Oct-2016,39184,0
14-Oct-2016,26294,0
14-Oct-2016,15840,0
15-Oct-2016,1073189,0
15-Oct-2016,661985,0
15-Oct-2016,61934,0
15-Oct-2016,57035,0
15-Oct-2016,50815,0
15-Oct-2016,44326,0
15-Oct-2016,29733,0
15-Oct-2016,18557,0
16-Oct-2016,1141191,0
16-Oct-2016,646283,0
16-Oct-2016,62208,0
16-Oct-2016,59596,0
16-Oct-2016,53119,0
16-Oct-2016,43127,0
16-Oct-2016,28877,0
16-Oct-2016,17306,0
17-Oct-2016,986810,0
17-Oct-2016,565030,0
17-Oct-2016,51569,0
17-Oct-2016,48442,0
17-Oct-2016,40354,0
17-Oct-2016,33005,0
17-Oct-2016,23440,0
17-Oct-2016,13734,0
18-Oct-2016,844890,0
18-Oct-2016,552751,0
18-Oct-2016,53869,0
18-Oct-2016,47025,0
18-Oct-2016,36582,0
18-Oct-2016,29665,0
18-Oct-2016,22841,0
18-Oct-2016,12131,0
19-Oct-2016,844007,0
19-Oct-2016,564004,0
19-Oct-2016,52003,0
19-Oct-2016,49049,0
19-Oct-2016,38045,0
19-Oct-2016,28157,0
19-Oct-2016,23027,0
19-Oct-2016,12633,0
20-Oct-2016,883446,0
20-Oct-2016,561903,0
20-Oct-2016,52360,0
20-Oct-2016,51878,0
20-Oct-2016,38135,0
20-Oct-2016,31495,0
20-Oct-2016,22990,0
20-Oct-2016,13262,0
21-Oct-2016,936017,0
21-Oct-2016,623083,0
21-Oct-2016,63650,0
21-Oct-2016,56064,0
21-Oct-2016,39657,0
21-Oct-2016,37269,0
21-Oct-2016,32015,0
21-Oct-2016,13708,0
22-Oct-2016,1082337,0
22-Oct-2016,647299,0
22-Oct-2016,78520,0
22-Oct-2016,56293,0
22-Oct-2016,50499,0
22-Oct-2016,41657,0
22-Oct-2016,33649,0
22-Oct-2016,15659,0
23-Oct-2016,1038782,0
23-Oct-2016,624196,0
23-Oct-2016,71826,0
23-Oct-2016,56396,0
23-Oct-2016,54536,0
23-Oct-2016,40417,0
23-Oct-2016,31226,0
23-Oct-2016,14527,0
24-Oct-2016,925082,0
24-Oct-2016,564167,0
24-Oct-2016,59973,0
24-Oct-2016,49408,0
24-Oct-2016,41823,0
24-Oct-2016,31521,0
24-Oct-2016,24785,0
24-Oct-2016,11972,0
25-Oct-2016,849224,0
25-Oct-2016,548445,0
25-Oct-2016,66505,0
25-Oct-2016,46885,0
25-Oct-2016,39202,0
25-Oct-2016,28154,0
25-Oct-2016,23558,0
25-Oct-2016,11479,0
26-Oct-2016,835726,0
26-Oct-2016,543803,0
26-Oct-2016,56547,0
26-Oct-2016,45973,0
26-Oct-2016,38363,0
26-Oct-2016,25817,0
26-Oct-2016,24111,0
26-Oct-2016,11195,0
27-Oct-2016,841845,0
27-Oct-2016,550837,0
27-Oct-2016,68835,0
27-Oct-2016,47491,0
27-Oct-2016,37611,0
27-Oct-2016,28156,0
27-Oct-2016,25936,0
27-Oct-2016,11261,0
28-Oct-2016,898644,0
28-Oct-2016,591304,0
28-Oct-2016,70525,0
28-Oct-2016,50313,0
28-Oct-2016,38280,0
28-Oct-2016,31129,0
28-Oct-2016,29474,0
28-Oct-2016,12649,0
29-Oct-2016,972484,0
29-Oct-2016,613425,0
29-Oct-2016,81150,0
29-Oct-2016,52276,0
29-Oct-2016,50477,0
29-Oct-2016,34247,0
29-Oct-2016,34053,0
29-Oct-2016,14465,0
30-Oct-2016,996442,0
30-Oct-2016,613226,0
30-Oct-2016,76015,0
30-Oct-2016,54099,0
30-Oct-2016,52861,0
30-Oct-2016,33428,0
30-Oct-2016,31025,0
30-Oct-2016,13637,0
31-Oct-2016,869077,0
31-Oct-2016,539952,0
31-Oct-2016,57490,0
31-Oct-2016,46514,0
31-Oct-2016,41113,0
31-Oct-2016,26465,0
31-Oct-2016,24794,0
31-Oct-2016,10470,0
1-Nov-2016,863536,0
1-Nov-2016,570482,0
1-Nov-2016,61734,0
1-Nov-2016,47762,0
1-Nov-2016,42621,0
1-Nov-2016,25857,0
1-Nov-2016,23634,0
1-Nov-2016,11496,0
2-Nov-2016,858232,0
2-Nov-2016,578881,0
2-Nov-2016,61564,0
2-Nov-2016,48510,0
2-Nov-2016,40820,0
2-Nov-2016,24834,0
2-Nov-2016,20337,0
2-Nov-2016,12215,0
3-Nov-2016,894056,0
3-Nov-2016,596301,0
3-Nov-2016,53957,0
3-Nov-2016,48693,0
3-Nov-2016,38698,0
3-Nov-2016,24131,0
3-Nov-2016,24072,0
3-Nov-2016,11728,0
4-Nov-2016,992486,0
4-Nov-2016,599240,0
4-Nov-2016,63848,0
4-Nov-2016,52968,0
4-Nov-2016,44559,0
4-Nov-2016,43068,0
4-Nov-2016,35699,0
4-Nov-2016,13161,0
5-Nov-2016,1007270,0
5-Nov-2016,627124,0
5-Nov-2016,77056,0
5-Nov-2016,52901,0
5-Nov-2016,51303,0
5-Nov-2016,47598,0
5-Nov-2016,36412,0
5-Nov-2016,15469,0
6-Nov-2016,989444,0
6-Nov-2016,611584,0
6-Nov-2016,72434,0
6-Nov-2016,53995,0
6-Nov-2016,52444,0
6-Nov-2016,45979,0
6-Nov-2016,34412,0
6-Nov-2016,14289,0
7-Nov-2016,867157,0
7-Nov-2016,532334,0
7-Nov-2016,53549,0
7-Nov-2016,47417,0
7-Nov-2016,38721,0
7-Nov-2016,32754,0
7-Nov-2016,25808,0
7-Nov-2016,11179,0
8-Nov-2016,838370,0
8-Nov-2016,539366,0
8-Nov-2016,55484,0
8-Nov-2016,46884,0
8-Nov-2016,35174,0
8-Nov-2016,30745,0
8-Nov-2016,25790,0
8-Nov-2016,11624,0
9-Nov-2016,821215,0
9-Nov-2016,526953,0
9-Nov-2016,49309,0
9-Nov-2016,45301,0
9-Nov-2016,34768,0
9-Nov-2016,26734,0
9-Nov-2016,23747,0
9-Nov-2016,10880,0
10-Nov-2016,826504,0
10-Nov-2016,539705,0
10-Nov-2016,53956,0
10-Nov-2016,45894,0
10-Nov-2016,34951,0
10-Nov-2016,28325,0
10-Nov-2016,24669,0
10-Nov-2016,13065,0
11-Nov-2016,902780,0
11-Nov-2016,598838,0
11-Nov-2016,64499,0
11-Nov-2016,51202,0
11-Nov-2016,41546,0
11-Nov-2016,35531,0
11-Nov-2016,30362,0
11-Nov-2016,30247,0
12-Nov-2016,994439,0
12-Nov-2016,626360,0
12-Nov-2016,72693,0
12-Nov-2016,68738,0
12-Nov-2016,52432,0
12-Nov-2016,48295,0
12-Nov-2016,41392,0
12-Nov-2016,39345,0
13-Nov-2016,925056,0
13-Nov-2016,609295,0
13-Nov-2016,70732,0
13-Nov-2016,54885,0
13-Nov-2016,52902,0
13-Nov-2016,51036,0
13-Nov-2016,41938,0
13-Nov-2016,38501,0
14-Nov-2016,837416,0
14-Nov-2016,541529,0
14-Nov-2016,53920,0
14-Nov-2016,47734,0
14-Nov-2016,42904,0
14-Nov-2016,38804,0
14-Nov-2016,28931,0
14-Nov-2016,25578,0
15-Nov-2016,831356,0
15-Nov-2016,546602,0
15-Nov-2016,51620,0
15-Nov-2016,46466,0
15-Nov-2016,42796,0
15-Nov-2016,36920,0
15-Nov-2016,26887,0
15-Nov-2016,24580,0
16-Nov-2016,830947,0
16-Nov-2016,529147,0
16-Nov-2016,48577,0
16-Nov-2016,45145,0
16-Nov-2016,39939,0
16-Nov-2016,36034,0
16-Nov-2016,24057,0
16-Nov-2016,21904,0
17-Nov-2016,861867,0
17-Nov-2016,528129,0
17-Nov-2016,51377,0
17-Nov-2016,45329,0
17-Nov-2016,38767,0
17-Nov-2016,35345,0
17-Nov-2016,28365,0
17-Nov-2016,27757,0
18-Nov-2016,914620,0
18-Nov-2016,595119,0
18-Nov-2016,57487,0
18-Nov-2016,48010,0
18-Nov-2016,47598,0
18-Nov-2016,37837,0
18-Nov-2016,34289,0
18-Nov-2016,28509,0
19-Nov-2016,987571,0
19-Nov-2016,617652,0
19-Nov-2016,68766,0
19-Nov-2016,51260,0
19-Nov-2016,50324,0
19-Nov-2016,47613,0
19-Nov-2016,39958,0
19-Nov-2016,30480,0
20-Nov-2016,936117,0
20-Nov-2016,601809,0
20-Nov-2016,65771,0
20-Nov-2016,51434,0
20-Nov-2016,48766,0
20-Nov-2016,47292,0
20-Nov-2016,39881,0
20-Nov-2016,27724,0
21-Nov-2016,800134,0
21-Nov-2016,541586,0
21-Nov-2016,55174,0
21-Nov-2016,46747,0
21-Nov-2016,39771,0
21-Nov-2016,39456,0
21-Nov-2016,31200,0
21-Nov-2016,21215,0
22-Nov-2016,840040,0
22-Nov-2016,547539,0
22-Nov-2016,55351,0
22-Nov-2016,45850,0
22-Nov-2016,42451,0
22-Nov-2016,38360,0
22-Nov-2016,29054,0
22-Nov-2016,21657,0
23-Nov-2016,829744,0
23-Nov-2016,555683,0
23-Nov-2016,57280,0
23-Nov-2016,48918,0
23-Nov-2016,44802,0
23-Nov-2016,38704,0
23-Nov-2016,29009,0
23-Nov-2016,21992,0
24-Nov-2016,837744,0
24-Nov-2016,558932,0
24-Nov-2016,61730,0
24-Nov-2016,50097,0
24-Nov-2016,42767,0
24-Nov-2016,37938,0
24-Nov-2016,30206,0
24-Nov-2016,23445,0
25-Nov-2016,901685,0
25-Nov-2016,611117,0
25-Nov-2016,65922,0
25-Nov-2016,55497,0
25-Nov-2016,46283,0
25-Nov-2016,44138,0
25-Nov-2016,34370,0
25-Nov-2016,26179,0
26-Nov-2016,978078,0
26-Nov-2016,625876,0
26-Nov-2016,66254,0
26-Nov-2016,53548,0
26-Nov-2016,52393,0
26-Nov-2016,49412,0
26-Nov-2016,35741,0
26-Nov-2016,30834,0
27-Nov-2016,923811,0
27-Nov-2016,608906,0
27-Nov-2016,63203,0
27-Nov-2016,55568,0
27-Nov-2016,54921,0
27-Nov-2016,46067,0
27-Nov-2016,33547,0
27-Nov-2016,29303,0
28-Nov-2016,821273,0
28-Nov-2016,540550,0
28-Nov-2016,50297,0
28-Nov-2016,48614,0
28-Nov-2016,43740,0
28-Nov-2016,36690,0
28-Nov-2016,25549,0
28-Nov-2016,23566,0
29-Nov-2016,843972,0
29-Nov-2016,578490,0
29-Nov-2016,50149,0
29-Nov-2016,49856,0
29-Nov-2016,42823,0
29-Nov-2016,35943,0
29-Nov-2016,23736,0
29-Nov-2016,22483,0
30-Nov-2016,818679,0
30-Nov-2016,575494,0
30-Nov-2016,48656,0
30-Nov-2016,48204,0
30-Nov-2016,40537,0
30-Nov-2016,34898,0
30-Nov-2016,22654,0
30-Nov-2016,19478,0
1-Dec-2016,848867,0
1-Dec-2016,574372,0
1-Dec-2016,55588,0
1-Dec-2016,48394,0
1-Dec-2016,39933,0
1-Dec-2016,36280,0
1-Dec-2016,35338,0
1-Dec-2016,21782,0
2-Dec-2016,934549,0
2-Dec-2016,632999,0
2-Dec-2016,59879,0
2-Dec-2016,52271,0
2-Dec-2016,45170,0
2-Dec-2016,41149,0
2-Dec-2016,40059,0
2-Dec-2016,25007,0
3-Dec-2016,967219,0
3-Dec-2016,662460,0
3-Dec-2016,70273,0
3-Dec-2016,56264,0
3-Dec-2016,50682,0
3-Dec-2016,46035,0
3-Dec-2016,45217,0
3-Dec-2016,29647,0
4-Dec-2016,955268,0
4-Dec-2016,637935,0
4-Dec-2016,67084,0
4-Dec-2016,55608,0
4-Dec-2016,53021,0
4-Dec-2016,44037,0
4-Dec-2016,43972,0
4-Dec-2016,28301,0
5-Dec-2016,879093,0
5-Dec-2016,562748,0
5-Dec-2016,50339,0
5-Dec-2016,49898,0
5-Dec-2016,41939,0
5-Dec-2016,34893,0
5-Dec-2016,33438,0
5-Dec-2016,21301,0
6-Dec-2016,837835,0
6-Dec-2016,569392,0
6-Dec-2016,52991,0
6-Dec-2016,48787,0
6-Dec-2016,40678,0
6-Dec-2016,36275,0
6-Dec-2016,31641,0
6-Dec-2016,21334,0
7-Dec-2016,848425,0
7-Dec-2016,567637,0
7-Dec-2016,51539,0
7-Dec-2016,49581,0
7-Dec-2016,40685,0
7-Dec-2016,38147,0
7-Dec-2016,32848,0
7-Dec-2016,18344,0
8-Dec-2016,862031,0
8-Dec-2016,521844,0
8-Dec-2016,60029,0
8-Dec-2016,52170,0
8-Dec-2016,40973,0
8-Dec-2016,39416,0
8-Dec-2016,36850,0
8-Dec-2016,20802,0
9-Dec-2016,931048,0
9-Dec-2016,575434,0
9-Dec-2016,64529,0
9-Dec-2016,57334,0
9-Dec-2016,43639,0
9-Dec-2016,43542,0
9-Dec-2016,41182,0
9-Dec-2016,24109,0
10-Dec-2016,1014671,0
10-Dec-2016,603615,0
10-Dec-2016,68581,0
10-Dec-2016,66919,0
10-Dec-2016,51446,0
10-Dec-2016,49190,0
10-Dec-2016,48781,0
10-Dec-2016,27444,0
11-Dec-2016,1007709,0
11-Dec-2016,582266,0
11-Dec-2016,70617,0
11-Dec-2016,67155,0
11-Dec-2016,53208,0
11-Dec-2016,48529,0
11-Dec-2016,48208,0
11-Dec-2016,25217,0
12-Dec-2016,926544,0
12-Dec-2016,515906,0
12-Dec-2016,62867,0
12-Dec-2016,55038,0
12-Dec-2016,42205,0
12-Dec-2016,40098,0
12-Dec-2016,37900,0
12-Dec-2016,19221,0
13-Dec-2016,837491,0
13-Dec-2016,510000,0
13-Dec-2016,57457,0
13-Dec-2016,53894,0
13-Dec-2016,40940,0
13-Dec-2016,37566,0
13-Dec-2016,34103,0
13-Dec-2016,19523,0
14-Dec-2016,869479,0
14-Dec-2016,512679,0
14-Dec-2016,55777,0
14-Dec-2016,49386,0
14-Dec-2016,39880,0
14-Dec-2016,36709,0
14-Dec-2016,30900,0
14-Dec-2016,18736,0
15-Dec-2016,853568,0
15-Dec-2016,513677,0
15-Dec-2016,55302,0
15-Dec-2016,55086,0
15-Dec-2016,38761,0
15-Dec-2016,37736,0
15-Dec-2016,34019,0
15-Dec-2016,21104,0
16-Dec-2016,904964,0
16-Dec-2016,558715,0
16-Dec-2016,59969,0
16-Dec-2016,57982,0
16-Dec-2016,49401,0
16-Dec-2016,42513,0
16-Dec-2016,42189,0
16-Dec-2016,22631,0
17-Dec-2016,969426,0
17-Dec-2016,586213,0
17-Dec-2016,70858,0
17-Dec-2016,59416,0
17-Dec-2016,49985,0
17-Dec-2016,49550,0
17-Dec-2016,47225,0
17-Dec-2016,24886,0
18-Dec-2016,946978,0
18-Dec-2016,567955,0
18-Dec-2016,66833,0
18-Dec-2016,59734,0
18-Dec-2016,51617,0
18-Dec-2016,46466,0
18-Dec-2016,46421,0
18-Dec-2016,23419,0
19-Dec-2016,842047,0
19-Dec-2016,549755,0
19-Dec-2016,60297,0
19-Dec-2016,56200,0
19-Dec-2016,44282,0
19-Dec-2016,40388,0
19-Dec-2016,40352,0
19-Dec-2016,19973,0
20-Dec-2016,846536,0
20-Dec-2016,548122,0
20-Dec-2016,57814,0
20-Dec-2016,55361,0
20-Dec-2016,42874,0
20-Dec-2016,39146,0
20-Dec-2016,37889,0
20-Dec-2016,21239,0
21-Dec-2016,836669,0
21-Dec-2016,557662,0
21-Dec-2016,59101,0
21-Dec-2016,55217,0
21-Dec-2016,43576,0
21-Dec-2016,41467,0
21-Dec-2016,36362,0
21-Dec-2016,21131,0
22-Dec-2016,840496,0
22-Dec-2016,556800,0
22-Dec-2016,69486,0
22-Dec-2016,56899,0
22-Dec-2016,56790,0
22-Dec-2016,43809,0
22-Dec-2016,40244,0
22-Dec-2016,20750,0
23-Dec-2016,882051,0
23-Dec-2016,568835,0
23-Dec-2016,69072,0
23-Dec-2016,58871,0
23-Dec-2016,47323,0
23-Dec-2016,43486,0
23-Dec-2016,42716,0
23-Dec-2016,24624,0
24-Dec-2016,882639,0
24-Dec-2016,488865,0
24-Dec-2016,65484,0
24-Dec-2016,52294,0
24-Dec-2016,47794,0
24-Dec-2016,44264,0
24-Dec-2016,38667,0
24-Dec-2016,25171,0
25-Dec-2016,872565,0
25-Dec-2016,518257,0
25-Dec-2016,65582,0
25-Dec-2016,52380,0
25-Dec-2016,49964,0
25-Dec-2016,43058,0
25-Dec-2016,35787,0
25-Dec-2016,23500,0
26-Dec-2016,855793,0
26-Dec-2016,556897,0
26-Dec-2016,67546,0
26-Dec-2016,60655,0
26-Dec-2016,59996,0
26-Dec-2016,45875,0
26-Dec-2016,39141,0
26-Dec-2016,26744,0
27-Dec-2016,854494,0
27-Dec-2016,583051,0
27-Dec-2016,68829,0
27-Dec-2016,63174,0
27-Dec-2016,61925,0
27-Dec-2016,45644,0
27-Dec-2016,39459,0
27-Dec-2016,28281,0
28-Dec-2016,852077,0
28-Dec-2016,593696,0
28-Dec-2016,66711,0
28-Dec-2016,65153,0
28-Dec-2016,62291,0
28-Dec-2016,44998,0
28-Dec-2016,38258,0
28-Dec-2016,29045,0
29-Dec-2016,849283,0
29-Dec-2016,608579,0
29-Dec-2016,71438,0
29-Dec-2016,66349,0
29-Dec-2016,63847,0
29-Dec-2016,44933,0
29-Dec-2016,43485,0
29-Dec-2016,29360,0
30-Dec-2016,876045,0
30-Dec-2016,617489,0
30-Dec-2016,70697,0
30-Dec-2016,67868,0
30-Dec-2016,64588,0
30-Dec-2016,52496,0
30-Dec-2016,44794,0
30-Dec-2016,31008,0
31-Dec-2016,777536,0
31-Dec-2016,516767,0
31-Dec-2016,67191,0
31-Dec-2016,62873,0
31-Dec-2016,59842,0
31-Dec-2016,42031,0
31-Dec-2016,39592,0
31-Dec-2016,29348,0
1-Jan-2017,850626,0
1-Jan-2017,586605,0
1-Jan-2017,74076,0
1-Jan-2017,66667,0
1-Jan-2017,60354,0
1-Jan-2017,43246,0
1-Jan-2017,39542,0
1-Jan-2017,30547,0
2-Jan-2017,886188,0
2-Jan-2017,533340,0
2-Jan-2017,77091,0
2-Jan-2017,70441,0
2-Jan-2017,69707,0
2-Jan-2017,44300,0
2-Jan-2017,41145,0
2-Jan-2017,34504,0
3-Jan-2017,850585,0
3-Jan-2017,615247,0
3-Jan-2017,66259,0
3-Jan-2017,61960,0
3-Jan-2017,59161,0
3-Jan-2017,40932,0
3-Jan-2017,34362,0
3-Jan-2017,30129,0
4-Jan-2017,851594,0
4-Jan-2017,614587,0
4-Jan-2017,64273,0
4-Jan-2017,58258,0
4-Jan-2017,56966,0
4-Jan-2017,40643,0
4-Jan-2017,30291,0
4-Jan-2017,28738,0
5-Jan-2017,860155,0
5-Jan-2017,620470,0
5-Jan-2017,64057,0
5-Jan-2017,62596,0
5-Jan-2017,58746,0
5-Jan-2017,39503,0
5-Jan-2017,29586,0
5-Jan-2017,28180,0
6-Jan-2017,891607,0
6-Jan-2017,635734,0
6-Jan-2017,65557,0
6-Jan-2017,63073,0
6-Jan-2017,52508,0
6-Jan-2017,41075,0
6-Jan-2017,30830,0
6-Jan-2017,30472,0
7-Jan-2017,951912,0
7-Jan-2017,673607,0
7-Jan-2017,71279,0
7-Jan-2017,70606,0
7-Jan-2017,65172,0
7-Jan-2017,63668,0
7-Jan-2017,47126,0
7-Jan-2017,33358,0
8-Jan-2017,900939,0
8-Jan-2017,659776,0
8-Jan-2017,74381,0
8-Jan-2017,73641,0
8-Jan-2017,63834,0
8-Jan-2017,59752,0
8-Jan-2017,44948,0
8-Jan-2017,31922,0
9-Jan-2017,751709,0
9-Jan-2017,582858,0
9-Jan-2017,63152,0
9-Jan-2017,57151,0
9-Jan-2017,56006,0
9-Jan-2017,46145,0
9-Jan-2017,37265,0
9-Jan-2017,25360,0
10-Jan-2017,792744,0
10-Jan-2017,593498,0
10-Jan-2017,59641,0
10-Jan-2017,57045,0
10-Jan-2017,51967,0
10-Jan-2017,42746,0
10-Jan-2017,35580,0
10-Jan-2017,24998,0
11-Jan-2017,817786,0
11-Jan-2017,581688,0
11-Jan-2017,55321,0
11-Jan-2017,55124,0
11-Jan-2017,52156,0
11-Jan-2017,38954,0
11-Jan-2017,35715,0
11-Jan-2017,24388,0
12-Jan-2017,804433,0
12-Jan-2017,592038,0
12-Jan-2017,60062,0
12-Jan-2017,55853,0
12-Jan-2017,54397,0
12-Jan-2017,44857,0
12-Jan-2017,38255,0
12-Jan-2017,24502,0
13-Jan-2017,848643,0
13-Jan-2017,643886,0
13-Jan-2017,63917,0
13-Jan-2017,61249,0
13-Jan-2017,60400,0
13-Jan-2017,49053,0
13-Jan-2017,47026,0
13-Jan-2017,27802,0
14-Jan-2017,924825,0
14-Jan-2017,688378,0
14-Jan-2017,77405,0
14-Jan-2017,72091,0
14-Jan-2017,61768,0
14-Jan-2017,57574,0
14-Jan-2017,47134,0
14-Jan-2017,31686,0
15-Jan-2017,902299,0
15-Jan-2017,657268,0
15-Jan-2017,73861,0
15-Jan-2017,73778,0
15-Jan-2017,64030,0
15-Jan-2017,55039,0
15-Jan-2017,44814,0
15-Jan-2017,31564,0
16-Jan-2017,807531,0
16-Jan-2017,618542,0
16-Jan-2017,66285,0
16-Jan-2017,65415,0
16-Jan-2017,61911,0
16-Jan-2017,49106,0
16-Jan-2017,40291,0
16-Jan-2017,28007,0
17-Jan-2017,798005,0
17-Jan-2017,614374,0
17-Jan-2017,59473,0
17-Jan-2017,58500,0
17-Jan-2017,54899,0
17-Jan-2017,41045,0
17-Jan-2017,36390,0
17-Jan-2017,25030,0
18-Jan-2017,787071,0
18-Jan-2017,606970,0
18-Jan-2017,56373,0
18-Jan-2017,56163,0
18-Jan-2017,54359,0
18-Jan-2017,41044,0
18-Jan-2017,36289,0
18-Jan-2017,25516,0
19-Jan-2017,804010,0
19-Jan-2017,607889,0
19-Jan-2017,60450,0
19-Jan-2017,55588,0
19-Jan-2017,54983,0
19-Jan-2017,44879,0
19-Jan-2017,35254,0
19-Jan-2017,24352,0
20-Jan-2017,823242,0
20-Jan-2017,654320,0
20-Jan-2017,66335,0
20-Jan-2017,61636,0
20-Jan-2017,59949,0
20-Jan-2017,53078,0
20-Jan-2017,39425,0
20-Jan-2017,26784,0
21-Jan-2017,869907,0
21-Jan-2017,682260,0
21-Jan-2017,72125,0
21-Jan-2017,71441,0
21-Jan-2017,64671,0
21-Jan-2017,63810,0
21-Jan-2017,44648,0
21-Jan-2017,30426,0
22-Jan-2017,789088,690828
22-Jan-2017,865928,202891
22-Jan-2017,73435,0
22-Jan-2017,68600,0
22-Jan-2017,64556,0
22-Jan-2017,62536,0
22-Jan-2017,43560,0
22-Jan-2017,30774,0
23-Jan-2017,721632,686652
23-Jan-2017,790204,136911
23-Jan-2017,57345,0
23-Jan-2017,56192,0
23-Jan-2017,54001,0
23-Jan-2017,48518,0
23-Jan-2017,37682,0
23-Jan-2017,24019,0
24-Jan-2017,707397,765904
24-Jan-2017,780377,80485
24-Jan-2017,59664,0
24-Jan-2017,55542,0
24-Jan-2017,53823,0
24-Jan-2017,45675,0
24-Jan-2017,36207,0
24-Jan-2017,23687,0
25-Jan-2017,720396,710862
25-Jan-2017,772369,78520
25-Jan-2017,53818,0
25-Jan-2017,53553,0
25-Jan-2017,53210,0
25-Jan-2017,42878,0
25-Jan-2017,35213,0
25-Jan-2017,23785,0
26-Jan-2017,676652,429314
26-Jan-2017,777407,107376
26-Jan-2017,60904,0
26-Jan-2017,52899,0
26-Jan-2017,52832,0
26-Jan-2017,44816,0
26-Jan-2017,35689,0
26-Jan-2017,23197,0
27-Jan-2017,734142,741261
27-Jan-2017,933055,84178
27-Jan-2017,61793,0
27-Jan-2017,57185,0
27-Jan-2017,56897,0
27-Jan-2017,49860,0
27-Jan-2017,41731,0
27-Jan-2017,25771,0
28-Jan-2017,786654,867350
28-Jan-2017,1007451,132721
28-Jan-2017,74379,0
28-Jan-2017,67311,0
28-Jan-2017,58520,0
28-Jan-2017,55974,0
28-Jan-2017,44934,0
28-Jan-2017,29299,0
29-Jan-2017,814616,1192643
29-Jan-2017,966828,136010
29-Jan-2017,71263,0
29-Jan-2017,70084,0
29-Jan-2017,61304,0
29-Jan-2017,54486,0
29-Jan-2017,44064,0
29-Jan-2017,30507,0
30-Jan-2017,896830,153426
30-Jan-2017,701556,91651
30-Jan-2017,57234,0
30-Jan-2017,56850,0
30-Jan-2017,53396,0
30-Jan-2017,42524,0
30-Jan-2017,36480,0
30-Jan-2017,24139,0
31-Jan-2017,912614,160219
31-Jan-2017,675395,63535
31-Jan-2017,61386,0
31-Jan-2017,58935,0
31-Jan-2017,53010,0
31-Jan-2017,37258,0
31-Jan-2017,34756,0
31-Jan-2017,23790,0
1-Feb-2017,931120,125351
1-Feb-2017,666562,91622
1-Feb-2017,66692,0
1-Feb-2017,54363,0
1-Feb-2017,52216,0
1-Feb-2017,33916,0
1-Feb-2017,32074,0
1-Feb-2017,23820,0
1-Feb-2017,1,0
2-Feb-2017,679929,100944
2-Feb-2017,944817,83254
2-Feb-2017,70404,0
2-Feb-2017,59180,0
2-Feb-2017,53256,0
2-Feb-2017,35619,0
2-Feb-2017,30788,0
2-Feb-2017,27697,0
2-Feb-2017,0,0
3-Feb-2017,983760,94372
3-Feb-2017,704161,66209
3-Feb-2017,73951,0
3-Feb-2017,65029,0
3-Feb-2017,57776,0
3-Feb-2017,55060,0
3-Feb-2017,42394,0
3-Feb-2017,35214,0
3-Feb-2017,0,0
4-Feb-2017,1040877,162965
4-Feb-2017,742866,159160
4-Feb-2017,92581,0
4-Feb-2017,77381,0
4-Feb-2017,68202,0
4-Feb-2017,59199,0
4-Feb-2017,58817,0
4-Feb-2017,43652,0
4-Feb-2017,0,0
5-Feb-2017,1022731,165156
5-Feb-2017,720854,154460
5-Feb-2017,100647,0
5-Feb-2017,73525,0
5-Feb-2017,67470,0
5-Feb-2017,65010,0
5-Feb-2017,60440,0
5-Feb-2017,41616,0
5-Feb-2017,0,0
6-Feb-2017,919171,116167
6-Feb-2017,652628,109542
6-Feb-2017,82342,0
6-Feb-2017,60742,0
6-Feb-2017,52894,0
6-Feb-2017,51075,0
6-Feb-2017,41778,0
6-Feb-2017,33385,0
6-Feb-2017,0,0
7-Feb-2017,818519,175902
7-Feb-2017,641999,140228
7-Feb-2017,76920,0
7-Feb-2017,57450,0
